ticks, muscleMass, averageAnabolic, averageCatabolic 
521,697.4195109362988,53.860796260627495,54.180099378576585 
522,696.8928561475094,50.99362109478966,52.4449326915279 
523,696.2149033805125,50.34460932507781,52.14871212509705 
524,695.499734371667,50.17532484552549,52.06833555960214 
525,694.7750232367358,50.099172220366555,52.01964386639341 
526,694.8819590842918,54.92946944963877,54.91650227405009 
527,694.516044970914,51.42756065867036,52.54400362838355 
528,693.8787732959415,50.442575018146286,52.168638441538775 
529,693.1860580742895,50.19684335913355,52.05616149896484 
530,692.4669682874916,50.09271627915872,52.009059205111555 
531,692.3941419871444,53.97119060118717,54.37826391205229 
532,691.9844799398252,51.394461339970036,52.608825278092866 
533,691.3340848233202,50.499637204617954,52.2490108824017 
534,690.6427467397908,50.276616354300366,52.124162734569374 
535,689.9341917205053,50.16283708113458,52.05482119239414 
536,690.0196570090502,54.634991875951094,54.653804097774255 
537,689.5433457505667,51.23582906977031,52.57308036419087 
538,688.9060381606295,50.528732545284875,52.25995761031181 
539,688.2252536793537,50.28245815712328,52.11927225259643 
540,687.5228870508294,50.161739228061386,52.04815903623512 
541,687.6594720355527,54.608918880731395,54.56658108787063 
542,687.1906673557211,51.05884054797327,52.42774040138014 
543,686.5483420024749,50.37868965058733,52.137225851461466 
544,685.8602657098014,50.17548422920799,52.03371700919336 
545,685.140342796706,50.075357399616394,52.0009376573129 
546,685.2652800751067,55.350069007947745,55.297381468264994 
547,684.9414602878987,51.91814725781662,52.94952593922754 
548,684.3669244836902,50.795413559841165,52.40427709037068 
549,683.72797790274,50.410606340878495,52.16712323911805 
550,683.0399902542372,50.20182884237716,52.06543014779067 
551,683.1909175346624,55.47413527325133,55.291637739403285 
552,682.8966729074979,51.89758731595699,52.83158141693595 
553,682.3108087924074,50.72182679590735,52.342362905799334 
554,681.6666721272767,50.37714073741366,52.1447288150803 
555,680.9773980642635,50.194533464577404,52.060844308761176 
556,681.001697977677,54.60423318301093,54.753664419798085 
557,680.62742808879,51.66748214623549,52.79981113150122 
558,680.0153881747443,50.67102421699877,52.34301229053548 
559,679.3486166606607,50.370190347563565,52.175656918669134 
560,678.6613487309734,50.21803564642,52.07869635058863 
561,678.7034347236842,54.569077783052705,54.69254833900573 
562,678.249911669846,51.49415578363562,52.782330100746215 
563,677.6447399699427,50.71074182410928,52.36469191863174 
564,676.9876742530611,50.397906652044355,52.185247333982986 
565,676.3003872557173,50.2321278295956,52.091278534363234 
566,676.2746112761835,53.93647927434803,54.27341327395849 
567,675.7344608805181,51.0770993321794,52.58154362314708 
568,675.0859685028055,50.528941762484266,52.29142829346963 
569,674.410980522425,50.31444061477979,52.151318051713794 
570,673.7151573446496,50.18871750480582,52.07449656318004 
571,673.7077622524556,54.16040969084762,54.444710220646186 
572,673.2765866085284,51.31079499843004,52.59509540121615 
573,672.6416232284291,50.53289395192783,52.266402709049174 
574,671.9703100349286,50.29452555578919,52.12101359756123 
575,671.2732373294486,50.15969341713557,52.055840642817344 
576,671.2449031578798,54.04212142783409,54.35280202735825 
577,670.7418531968751,51.22849216724609,52.64526030650441 
578,670.1262644274462,50.57758646996628,52.293292978033314 
579,669.4629544539639,50.317546227345204,52.14934333929044 
580,668.7776724454394,50.189061451859054,52.07395086579925 
581,668.7526356405828,53.73149514986109,54.127085427025555 
582,668.3068702248536,50.956604828181575,52.32524243582727 
583,667.6483476287656,50.2513885275324,52.07475307881709 
584,666.9559928132794,50.1162166023472,52.02043987437147 
585,666.2498858947223,50.060746360097106,52.0 
586,666.2286349917656,53.9943438902526,54.33989287604148 
587,665.7645959723828,51.15236653372301,52.537428859222 
588,665.1414923836996,50.41797352335168,52.16204657276141 
589,664.4669547874987,50.177428349628265,52.0537337853241 
590,663.7647770003758,50.080401566060736,52.018067545964215 
591,663.7768086607811,54.151521248493104,54.41854428828788 
592,663.3163811212527,51.16741619553648,52.5531317994811 
593,662.6907887289979,50.4955944516995,52.25113437495017 
594,662.0319021962277,50.26280808964143,52.102700171486006 
595,661.3486454732226,50.13036712573774,52.028650746688086 
596,661.3411472996529,54.15848740165376,54.43362425735695 
597,660.8645022276198,51.32628061854724,52.71228847459056 
598,660.2703026223259,50.63226204485687,52.320446290257614 
599,659.6312129585223,50.33990653266018,52.1397385941821 
600,658.9553030641656,50.17637876910717,52.05743449708731 
601,658.9693421642947,54.52259943448575,54.77971236641324 
602,658.6802415002848,51.706588370461624,52.71491787817725 
603,658.0727611507145,50.564122207135895,52.274067654439605 
604,657.4224345460797,50.30105377113786,52.118025968400936 
605,656.745783438201,50.161373329371465,52.044572445160355 
606,656.7838640871101,54.342230068264605,54.54345922128891 
607,656.3297584012429,51.3919878503669,52.73901278214611 
608,655.7337238492291,50.657202612233945,52.34458265687766 
609,655.091203619756,50.36852030549758,52.17140353091183 
610,654.4169084039102,50.21098987653532,52.0873872750554 
611,654.3650003319241,53.82776365964245,54.23125001595831 
612,653.8450365674236,51.243084989385316,52.72841706192722 
613,653.2476490078467,50.673030372867515,52.369431225167205 
614,652.6049633836183,50.39498352118955,52.202638246446824 
615,651.941372148101,50.240527861831985,52.10471795542701 
616,651.9101638631935,54.078240391792285,54.44953852045992 
617,651.5710170107767,51.550260968286224,52.68055001897976 
618,650.9805725728621,50.54529812711886,52.24271560649049 
619,650.33146437797,50.2791481631326,52.11620818515643 
620,649.6642343787106,50.15886952067074,52.04353865885169 
621,649.6372278045193,54.0271619086293,54.407001606719525 
622,649.2622559561721,51.27649509345819,52.49887564035279 
623,648.6336159530144,50.43724549887159,52.21827136396167 
